UTC Time,MES, R_Run, S_S, VN, UR_V, L_OP1I, L_OP1O, L_OP2I, L_OP2O, DI, DO, J_V_0, J_V_1, J_V_2, J_V_3, J_V_4, J_V_5, J_P_0, J_P_1, J_P_2, J_P_3, J_P_4, J_P_5, J_C_0, J_C_1, J_C_2, J_C_3, J_C_4, J_C_5, TCP_F_0, TCP_F_1, TCP_F_2, TCP_T_0, TCP_T_1, TCP_T_2,Label
1:59:12 AM,1,1,1,9050,2,0,1,0,0,0,1,0,0,0,0,0,0,-2.93529,-2.058734,-3.194448,2.613085,-2.127345,-1.008575,0.07982197,-0.0738738,-0.545674,-1.437831,0.7222988,0.4442964,-2.461211,1.46641,0.1038092,0.1131093,-0.07783592,0.04620168,Normal
1:59:13 AM,1,1,1,9050,2,0,1,0,0,0,1,-0.2480324,0.5199181,-0.09878626,-0.3905621,0.3850681,-0.5678219,-2.919759,-2.074378,-3.197902,2.6057,-2.120518,-1.025331,-0.2814416,0.2950497,-0.5702958,-2.851483,1.57655,-1.573824,0.1267501,-0.04362188,1.644961,0.01702394,0.1690029,-0.1321776,Normal
1:59:13 AM,1,1,1,9050,2,0,1,0,0,0,1,-0.1084824,0.2547025,0.03254099,-0.5095031,0.4463224,-0.276053,-3.04168,-1.809796,-3.219646,2.293165,-1.832363,-1.313605,-0.07966981,0.4091139,0.266799,-2.803459,0.3200836,-0.7245033,1.212574,1.158297,-0.7289254,0.05206161,0.2124361,-0.08008397,Normal
1:59:14 AM,1,1,1,9050,2,0,1,0,0,0,1,-0.009750644,0.02363788,0.03741983,-0.1294743,0.09022183,-0.02555931,-3.067252,-1.748151,-3.166097,2.055031,-1.653371,-1.380306,-0.3889259,0.3290884,-0.178661,-2.021694,-1.26256,-0.5531194,0.5230697,1.1967,-0.4494915,0.009774581,0.2171921,-0.1017599,Normal
1:59:14 AM,1,1,1,9050,2,0,1,0,0,0,1,-4.31E-05,0.000104372,0.02749481,-0.01756568,-0.009937015,-1.58E-05,-3.067566,-1.747392,-3.164229,2.050442,-1.650709,-1.381125,-0.2865258,0.2329413,0.01681236,-2.628664,-2.292541,-0.3886711,-0.7352959,1.079535,-0.0780329,-0.03622742,0.03732252,0.02892151,Normal
1:59:15 AM,1,1,1,9050,2,0,1,0,0,0,1,-0.000507471,0.000985051,0.2771317,-0.1934146,-0.08380911,-0.000166633,-3.067707,-1.747093,-3.082462,1.995348,-1.677409,-1.381173,-0.3467409,0.214516,-0.09284461,-2.443374,-2.439994,-0.4293806,1.611054,2.193074,0.4703294,0.09261535,0.04538808,0.01768089,Normal
1:59:15 AM,1,1,1,9050,2,0,1,0,0,0,1,-0.000117542,0.00018695,0.05676523,-0.04297416,-0.01381226,-3.52E-05,-3.067428,-1.747014,-3.022268,1.953815,-1.694391,-1.380947,-0.01344519,0.01330133,0.05258562,-1.530634,-3.189784,0.6108917,-0.7472602,2.810623,0.09848674,0.001914674,-0.06501511,0.06986123,Normal
1:59:16 AM,1,1,1,9050,2,0,1,0,0,0,1,0.1702859,-0.01063031,1.12411,-0.01224723,-0.4950891,0.1063494,-3.014081,-1.756264,-2.645853,1.980746,-1.887802,-1.346602,0.3111762,-0.3916758,0.03062181,-2.191663,-1.861142,0.6766204,0.381692,2.231094,0.8693963,0.03232006,-0.1449707,0.1528,Normal
1:59:16 AM,1,1,1,9050,2,0,1,0,0,0,1,0.1943842,0.05714167,1.043324,-0.1566065,-0.275704,0.117039,-2.92246,-1.745736,-2.102243,1.931938,-2.077516,-1.290863,0.1964995,0.1379312,-0.07756837,-2.804621,-1.21991,0.5868849,-1.733023,1.751493,0.5146886,-0.0765063,-0.05401489,0.2203184,Normal
1:59:17 AM,1,1,1,9050,2,0,1,0,0,0,1,0.1880376,0.1317633,0.8908973,-0.155938,-0.1425023,0.1217662,-2.826809,-1.697069,-1.625283,1.850558,-2.174689,-1.231466,0.4040986,0.1691273,-0.09312497,-2.550609,-0.4742702,0.9762487,-2.348819,0.3159945,1.974358,-0.1356969,-0.04279939,0.205251,Normal
1:59:17 AM,1,1,1,9050,2,0,1,0,0,0,1,0.1648925,0.1974069,0.7395474,-0.07962927,-0.09181168,0.1299791,-2.743238,-1.609546,-1.245116,1.800598,-2.22497,-1.169393,0.1666925,0.3821548,-0.2317455,-2.473967,-0.113804,0.8049046,-1.322318,3.363711,0.7788534,-0.02473114,0.1333999,0.2101751,Normal
1:59:18 AM,1,1,1,9050,2,0,1,0,0,0,1,-0.3048159,-0.009767124,-0.5493179,0.4147667,0.145847,0.4740451,-2.756034,-1.586596,-1.230734,1.841737,-2.22041,-1.103158,-0.2382366,-0.150456,-0.4812693,-0.4730878,1.872917,1.419323,-2.337957,1.036332,1.673211,-0.06761043,0.07037549,-0.007780157,Normal
1:59:18 AM,1,1,0.2,9050,2,0,1,0,0,0,1,-0.09490407,-0.001379455,-0.135914,0.08803992,0.0505327,0.09338395,-2.835564,-1.588319,-1.356621,1.930029,-2.180287,-1.006162,-0.2314429,-0.01010326,-0.6131717,-1.394908,0.9196985,0.8260643,-2.456231,0.8969191,2.028087,-0.1106773,0.06359531,-0.01145193,ATRS
1:59:19 AM,1,1,0.2,9050,2,0,1,0,0,0,1,-0.1030173,-0.001034206,-0.137604,0.08202546,0.05820036,0.08521937,-2.884904,-1.588906,-1.424496,1.97205,-2.153125,-0.9621248,-0.3278012,-0.04013142,-0.5598434,-1.502445,0.9452256,0.7324394,-1.83873,4.095177,-0.03515866,-0.04574132,0.1241788,-0.03349085,ATRS
1:59:19 AM,1,1,0.2,9050,2,0,1,0,0,0,1,-0.1094028,-0.000781187,-0.1391322,0.07651965,0.06520537,0.0787897,-2.939249,-1.589331,-1.494426,2.011312,-2.121146,-0.9216155,-0.2781431,-0.1197885,-0.7245727,-1.167392,0.783373,0.8998461,-1.977955,2.20519,0.05666276,-0.08024013,0.06599705,-0.03364132,ATRS
1:59:20 AM,1,1,0.2,9050,2,0,1,0,0,0,1,-0.1183238,-0.000465957,-0.1414449,0.06725162,0.07674965,0.06980164,-2.996319,-1.589617,-1.564159,2.04645,-2.085276,-0.8853624,-0.1992052,-0.1801135,-0.5666555,-1.425125,0.6236088,0.7503604,-2.202344,1.68306,1.483911,-0.1453708,0.03135408,-0.03904867,ATRS
1:59:20 AM,1,1,0.2,9050,2,0,1,0,0,0,1,-0.1242534,-0.000290417,-0.1429086,0.05969385,0.08575278,0.06382481,-3.057481,-1.589805,-1.635833,2.078454,-2.044323,-0.8517219,-0.3564468,-0.2369502,-0.7400022,-1.401182,0.4414979,0.796729,-2.549185,1.813958,0.5568832,-0.1255555,0.02341512,-0.02847946,ATRS
1:59:21 AM,1,1,0.2,9050,2,0,1,0,0,0,1,-0.1289098,-0.0001785,-0.1438041,0.05269473,0.09363817,0.05913114,-3.120409,-1.589917,-1.706978,2.10615,-1.999618,-0.8213729,-0.3192995,-0.2475109,-0.2557074,-1.328567,0.30115,0.8302782,-2.415817,2.719244,-0.1258193,-0.09575556,0.04576194,-0.03985288,ATRS
1:59:21 AM,1,1,0.2,9050,2,0,1,0,0,0,1,-0.1326479,-0.000109619,-0.1441696,0.0462163,0.1004789,0.05536446,-3.152787,-1.589953,-1.742692,2.118533,-1.97566,-0.80712,-0.1061393,-0.2500372,-0.6538385,-1.531172,0.2334815,0.8147604,-1.927055,3.650152,-1.235762,-0.06750362,0.06470168,-0.03830882,ATRS
1:59:22 AM,1,1,0.8,9050,2,0,1,0,0,0,1,-0.5866994,-0.000386131,-0.5488058,0.04711096,0.5119083,0.1651396,-3.441132,-1.590092,-2.035982,2.180867,-1.739476,-0.7076737,-0.2441781,-0.2607006,-0.6637735,-1.5114,0.004379254,0.8438632,-2.192684,0.5521729,-1.579815,-0.09373447,-0.01756219,-0.06862402,ATRS
1:59:22 AM,1,1,0.8,9050,2,0,1,0,0,0,1,-0.3395002,-0.00079566,-0.2532521,-0.04546588,0.3043666,0.07180267,-3.588703,-1.590247,-2.16687,2.18347,-1.608657,-0.6694842,-0.3359407,-0.2740743,-0.6239148,-2.354878,-0.8436081,0.857702,-2.013951,4.547333,-4.607665,0.02639179,0.02970885,-0.06924184,ATRS
1:59:23 AM,1,1,0.8,9050,2,0,1,0,0,0,1,0.000137795,-6.07E-05,-0.03864261,0.01498813,0.02367221,-4.52E-05,-3.766151,-1.590624,-2.303348,2.163839,-1.44958,-0.6307425,-0.139617,-0.3210579,-0.3594862,-1.82034,-2.397822,0.09936243,-1.76097,0.4694505,-2.966775,-0.04692933,-0.04200977,-0.07499616,ATRS
1:59:23 AM,1,1,0.8,9050,2,0,1,0,0,0,1,0.000412482,-0.000204063,-0.1174644,0.04283705,0.07468095,-0.000142333,-3.766071,-1.590662,-2.327208,2.172946,-1.434817,-0.6307696,-0.1050701,-0.2982718,-0.6437657,-0.8341945,-1.612136,0.2448905,-1.505978,0.2197068,-1.849651,-0.05215706,-0.08476877,-0.06605431,ATRS
1:59:24 AM,1,1,0.8,9050,2,0,1,0,0,0,1,0.000301609,-0.000199483,-0.09062757,0.02723996,0.06342836,-0.000120468,-3.765733,-1.590853,-2.425625,2.206079,-1.369488,-0.6308939,-0.07055389,-0.2788444,-0.2914527,-0.9904211,-1.723461,-0.1658125,-1.700638,0.8305068,-2.776474,-0.05648771,-0.06882747,0.02469833,ATRS
1:59:24 AM,1,1,0.8,9050,2,0,1,0,0,0,1,0,0,0,0,0,0,-3.765679,-1.59089,-2.442002,2.210904,-1.357929,-0.6309158,-0.07110672,-0.2803608,-0.4305319,-0.9482769,-1.697497,-0.1868834,-1.626686,0.6242227,-2.41607,-0.03880643,-0.06802832,0.04424067,ATRS
1:59:25 AM,1,1,0.8,9050,2,0,1,0,0,0,1,0.005549377,0.000575142,0.3969555,-0.1103162,-0.2867384,0.007157342,-3.764806,-1.590808,-2.384899,2.195502,-1.399642,-0.6298143,0.1117938,-0.07778321,0.01877023,-2.508077,-4.099452,0.9198114,-0.6359263,-1.03559,1.124745,-0.02849603,-0.04534698,0.1016587,ATRS
1:59:25 AM,1,1,0.8,9050,2,0,1,0,0,0,1,0.001345906,5.20E-05,0.09461765,-0.03787028,-0.05677089,0.001734926,-3.763084,-1.590685,-2.239643,2.145008,-1.494442,-0.6271756,0.08098146,-0.09243155,-0.1499127,-1.951751,-2.401727,0.600111,0.1636587,-0.7494205,0.1708566,0.02098519,0.003907826,0.09548984,ATRS
1:59:26 AM,1,1,0.8,9050,2,0,1,0,0,0,1,0.2066879,-0.01892508,0.0542378,0.2992344,-0.5873616,-0.3588943,-3.697209,-1.597598,-2.238202,2.240447,-1.656833,-0.7204276,0.370496,-0.4049119,0.1607111,-0.8006709,-3.094856,-1.287814,-0.05850557,1.07651,-1.077332,0.08183213,0.05050686,0.007013341,ATRS
1:59:26 AM,1,1,0.8,9050,2,0,1,0,0,0,1,0.08230647,0.0328954,0.2085865,0.1470475,-0.5886061,-0.491705,-3.62257,-1.596281,-2.169771,2.353101,-1.955874,-0.932244,0.2945113,0.2784776,-0.05849396,-1.248094,-1.70491,-1.375279,-1.040906,-0.7352611,0.6045957,-0.03652585,0.0393883,0.0389737,ATRS
1:59:27 AM,1,1,0.8,9050,2,0,1,0,0,0,1,-0.06208664,0.1310724,0.2834599,0.01675502,-0.5154006,-0.6639998,-3.620485,-1.554968,-2.043316,2.389771,-2.230744,-1.221644,-0.4046113,0.2744369,0.009373527,-1.720936,-0.2985906,-1.580137,-0.8158715,-2.145141,0.197456,-0.07528523,0.1189713,-0.1761449,ATRS
1:59:27 AM,1,1,0.8,9050,2,0,1,0,0,0,1,-0.1907129,0.253811,0.3061294,-0.08354678,-0.3813321,-0.8364742,-3.700374,-1.443074,-1.891475,2.360067,-2.44071,-1.621156,-0.3651672,0.5153655,0.1079113,-2.783394,0.1930717,-1.92946,-0.8987481,-1.931314,-2.332037,-0.01234378,0.18737,-0.1455957,ATRS
1:59:28 AM,1,1,0.8,9050,2,0,1,0,0,0,1,-0.1446082,0.320786,0.2312645,-0.1911915,-0.05550936,-0.8271402,-3.806775,-1.280357,-1.749228,2.281106,-2.535022,-2.063766,-0.3372041,0.450534,-0.1644026,-2.769457,0.773759,-1.935604,1.328856,1.011747,-1.018262,0.105311,0.176228,-0.1495818,ATRS
1:59:28 AM,1,1,0.8,9050,2,0,1,0,0,0,1,0.03223883,0.04153953,0.001762583,-0.04214018,0.02948111,-0.1097428,-3.809129,-1.178913,-1.700042,2.205153,-2.517114,-2.325564,0.2826385,0.2593589,0.007580308,-2.45801,1.843645,-0.5741915,-0.1163734,-0.7946584,-0.236335,0.0633921,-0.02154823,-0.00159392,ATRS
1:59:29 AM,1,1,0.8,9050,2,0,1,0,0,0,1,0.2280423,-0.1080653,-0.4678453,0.2067975,0.1824749,0.2381698,-3.716485,-1.218872,-1.869725,2.280366,-2.455992,-2.235794,-0.01285647,-0.09996229,-0.6164541,-1.575951,1.699233,0.573587,-1.316102,-1.137434,0.3131061,0.03168089,0.002189318,0.03563062,ATRS
1:59:29 AM,1,1,0.8,9050,2,0,1,0,0,0,1,0,0,0,0,0,0,-3.704801,-1.224494,-1.89489,2.291293,-2.445699,-2.223532,0.1935901,-0.1474348,-0.4893629,-1.068527,1.66395,-0.08327818,4.846979,-4.944197,-0.7901915,0.03653136,0.01383724,0.04398336,ATRS
1:59:30 AM,1,1,0.8,9050,2,0,1,0,0,0,1,-0.067309,0.03208705,0.1406455,-0.06176958,-0.05586279,-0.07042899,-3.707818,-1.223036,-1.8883,2.288447,-2.448431,-2.226702,-0.1037431,0.3032764,-0.1634933,-2.887901,0.2967874,-0.6690221,-6.212716,3.390787,0.2708362,-0.07177119,0.1277912,-0.1758308,ATRS
1:59:30 AM,1,1,0.8,9050,2,0,1,0,0,0,1,-0.1743246,0.07814144,0.3087682,-0.1418532,-0.1028671,-0.1789774,-3.778368,-1.190195,-1.75026,2.226646,-2.499829,-2.299977,-0.1197448,0.2475865,-0.1352105,-2.795163,0.4813927,-1.047873,-5.426805,2.68115,0.292631,-0.06348094,0.1285589,-0.1914826,ATRS
1:59:31 AM,1,1,0.8,9050,2,0,1,0,0,0,1,-0.1193547,0.04946271,0.1817742,-0.08455693,-0.05011118,-0.1197596,-3.851568,-1.158718,-1.630993,2.171349,-2.535812,-2.374209,-0.2335083,0.214075,-0.109184,-2.628706,0.8085951,-0.7545596,-5.517375,2.731732,-0.7036391,-0.04119531,0.1430246,-0.1986363,ATRS
1:59:31 AM,1,1,0.8,9050,2,0,1,0,0,0,1,-0.03038114,0.01211459,0.04369969,-0.02024462,-0.01111081,-0.03016176,-3.876581,-1.149081,-1.592027,2.152797,-2.545766,-2.398912,0.2896485,-0.2660223,-0.5879009,-2.166917,2.19622,1.816832,-5.758925,2.992715,-0.7707977,-0.03690458,0.0246103,0.01536177,ATRS
1:59:32 AM,1,1,0.8,9050,2,0,1,0,0,0,1,1.107295,-0.6313149,-0.07287447,-0.1581473,0.4806972,1.280576,-3.729191,-1.243251,-1.71328,2.12563,-2.398025,-1.894399,0.3299395,-0.1414801,-0.2638757,-2.700722,2.330976,1.930716,-7.000362,2.729773,3.011552,-0.03426618,-0.08695672,-0.02110214,ATRS
1:59:32 AM,1,1,0.8,9050,2,0,1,0,0,0,1,0.6154831,-0.07933567,0.07531436,-0.128682,0.4550166,0.639329,-3.006437,-1.589525,-1.66948,2.027966,-2.152889,-1.419673,0.2489672,-0.2299412,-0.3659701,-2.598694,1.361826,1.091447,-6.670283,2.33036,2.042326,-0.009602609,0.01123048,0.04797926,ATRS
1:59:33 AM,1,1,0.8,9050,2,0,1,0,0,0,1,0.2796496,0.07305939,-0.2156565,0.1181453,0.3548718,0.2877282,-2.798671,-1.577142,-1.710611,2.033067,-1.955009,-1.206257,0.3704841,0.09609397,-0.7248012,-1.139399,0.1593984,0.993952,-7.682321,-1.268005,1.10767,-0.1454009,0.08609004,0.05860765,ATRS
1:59:33 AM,1,1,0.8,9050,2,0,1,0,0,0,1,0.08678999,0.046803,-0.468102,0.2966236,0.2731809,0.09131638,-2.75198,-1.559272,-1.791589,2.082561,-1.875864,-1.157686,0.1901781,0.1018398,-0.4708576,-1.073328,0.1324621,0.7885878,-6.477031,0.6574944,1.311965,-0.05919643,0.06670018,0.03667342,ATRS
1:59:34 AM,1,1,0.8,9050,2,0,1,0,0,0,1,0.002294478,-0.000889118,-0.7026477,0.294872,0.4077636,-0.000610693,-2.729742,-1.548027,-2.235186,2.332551,-1.657422,-1.135639,0.1577912,0.07875344,-0.5885229,-0.7045534,-0.2067145,-0.4018863,-6.828866,-0.5078185,2.185782,-0.1027571,0.02430442,0.05372253,ATRS
1:59:34 AM,1,1,0.8,9050,2,0,1,0,0,0,1,0.00010134,-7.71E-05,-0.03419675,0.01001882,0.02417766,-3.96E-05,-2.729132,-1.54837,-2.43001,2.40172,-1.531769,-1.135838,0.03511973,-0.07215244,-0.6880099,-1.188038,-1.353935,-0.4195572,-7.763651,0.4730213,1.702967,-0.0399403,0.06415253,0.0431127,ATRS
1:59:35 AM,1,1,0.8,9050,2,0,1,0,0,0,1,-0.000459791,0.000345303,0.1547278,-0.04576467,-0.1089613,0.000178517,-2.729183,-1.548332,-2.413026,2.396655,-1.543688,-1.135818,-0.105254,0.01939647,-0.00140492,-2.227032,-3.26737,-0.3105131,-0.1143326,1.225874,-0.07133106,0.03384683,0.00481292,-0.009207471,ATRS
1:59:35 AM,1,1,0.8,9050,2,0,1,0,0,0,1,-0.002284225,0.000779219,0.6934865,-0.3047834,-0.3886907,0.000569567,-2.730195,-1.547901,-2.098764,2.26864,-1.729929,-1.135537,-0.05196838,0.2860755,0.1777191,-2.643609,-2.19548,0.2049595,0.4686461,-0.100274,0.5524592,-0.000241955,-0.009723519,-0.2518577,ATRS
1:59:36 AM,1,1,0.8,9050,2,0,1,0,0,0,1,-0.001832091,-0.000446429,0.5620463,-0.4343968,-0.1276456,9.85E-06,-2.731204,-1.547935,-1.797729,2.075355,-1.837675,-1.135439,-0.0727347,0.1157033,-0.080428,-2.805801,-1.45493,0.2304984,0.913582,2.618554,-0.2584592,0.08266199,0.03477388,-0.2396664,ATRS
1:59:36 AM,1,1,0.8,9050,2,0,1,0,0,0,1,-0.000553357,-0.000349088,0.1977278,-0.1973074,-0.000422315,-7.66E-05,-2.731931,-1.548241,-1.560236,1.865318,-1.865131,-1.135486,-0.1747757,-0.09355567,0.1062927,-2.386097,-1.185805,0.03976265,0.4349142,-1.468937,1.084453,-0.06676532,-0.02758573,-0.2298638,ATRS
1:59:37 AM,1,1,0.8,0,2,0,1,0,0,0,1,-0.7734831,-0.02353233,0.04545294,0.1310379,-0.1802655,-0.1027496,-2.873539,-1.552602,-1.540056,1.877439,-1.897985,-1.154054,-0.4574322,-0.3764156,0.1692989,-1.231359,-1.850512,-0.9168549,0.2472409,0.7023575,0.06260933,0.009126135,0.01093161,-0.2465414,ATRS
1:59:37 AM,1,1,0.8,0,2,0,1,0,0,0,1,-0.9502779,-0.02378222,0.06573111,0.1482183,-0.22877,-0.1501863,-3.349069,-1.565141,-1.508344,1.953119,-2.011616,-1.226358,-0.3153307,-0.1901697,0.01210116,-1.186029,-1.313143,-0.9240004,0.6151878,0.3640151,-1.489136,0.03052459,-0.01841586,-0.2853954,ATRS
1:59:38 AM,1,1,0.8,0,2,0,1,0,0,0,1,-1.030732,-0.007016378,0.1001796,0.1276066,-0.2554107,-0.2302558,-3.583921,-1.569468,-1.489669,1.986884,-2.069161,-1.26915,-0.3298336,-0.3691732,-0.3874032,-1.272532,-0.9307495,-0.9380558,0.2958955,-0.8069997,-0.5164389,-0.02059257,-0.03783718,-0.2758522,ATRS
1:59:38 AM,1,1,0.8,0,2,0,1,0,0,0,1,-1.142511,0.01372165,0.1459897,0.1024467,-0.2769924,-0.3419811,-4.103994,-1.57293,-1.438964,2.051105,-2.197819,-1.38579,-0.3407732,-0.1749506,-0.07087053,-1.444012,-0.592878,-1.222375,2.368055,-0.4172101,-0.3710657,0.04935299,-0.08317327,-0.3179024,ATRS
1:59:39 AM,1,1,0.8,0,2,0,1,0,0,0,1,0.000576895,-0.000502683,0.000258356,0.001033334,3.95E-06,-0.001853399,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.1397092,0.1909914,0.07487173,-1.743582,0.8699788,0.1064599,2.714406,-0.7131675,-0.6286744,0.02953778,-0.06105271,-0.3247675,ATRS
1:59:39 AM,1,1,0.8,0,2,0,1,0,0,0,1,0,0,0,0,0,0,-4.686567,-1.565884,-1.36462,2.105855,-2.341504,-1.55831,0.3981495,-0.1348654,-0.6264863,-1.238969,1.717563,1.419742,0.8912439,0.4350879,0.9353644,0.04338429,-0.0360475,0.2307568,ATRS
1:59:40 AM,1,1,0.8,0,2,0,1,0,0,0,1,1.425517,-0.02211683,-0.2842265,0.04445159,0.2579483,0.6243653,-4.424566,-1.571438,-1.409667,2.120645,-2.309951,-1.433704,0.4024792,-0.1427194,-0.3149907,-1.340045,1.602705,1.619544,-0.5265374,-1.595414,0.4487967,-0.02324594,-0.00587424,0.2541247,ATRS
1:59:40 AM,1,1,0.8,0,2,0,1,0,0,0,1,1.264535,-0.005034715,-0.2809367,-0.02226563,0.3246147,0.462898,-3.372214,-1.584913,-1.62483,2.141841,-2.101662,-0.9903226,0.3669751,-0.1249632,-0.3398688,-2.484581,0.9846991,1.204191,-3.179576,-1.96401,1.521075,-0.03532677,0.0240966,0.3040642,ATRS
1:59:41 AM,1,1,0.8,0,2,0,1,0,0,0,1,1.151636,0.005784237,-0.2530608,-0.08101305,0.350659,0.3500438,-2.77722,-1.584252,-1.757194,2.114568,-1.932565,-0.7929416,0.3495927,0.0754797,-0.6322085,-2.796813,0.4823775,0.8805814,-1.95523,3.560784,-0.7120697,0.1759433,0.1513772,0.313472,ATRS
1:59:41 AM,1,1,0.8,0,2,0,1,0,0,0,1,1.078847,0.01103735,-0.216731,-0.1292272,0.3559193,0.2775009,-2.234792,-1.579379,-1.868999,2.056453,-1.756886,-0.6470896,0.2433562,0.2571181,-0.5650765,-2.563058,-0.3472939,1.064724,-0.1412805,-0.7056299,3.180561,0.03339235,0.007695145,0.2877159,ATRS
1:59:42 AM,1,1,0.8,0,2,0,1,0,0,0,1,0.9323847,0.01176711,-0.1394842,-0.1844152,0.3230655,0.186241,-1.987644,-1.576391,-1.913718,2.018411,-1.672913,-0.5902448,0.381935,0.1436684,-0.3193763,-2.818274,-0.6857685,1.007743,0.03025251,-0.9191437,0.8475614,0.07679728,0.08323783,0.2801721,ATRS
1:59:42 AM,1,1,0.8,0,2,0,1,0,0,0,1,0.8998619,0.009096905,-0.09035692,-0.2309092,0.3141077,0.1504052,-1.285184,-1.567973,-2.010115,1.869139,-1.429133,-0.4556572,0.3337787,0.3864938,-0.3603533,-2.820436,-1.570705,1.039829,-0.2335748,-0.6049095,-0.1744909,0.07662915,-0.008316583,0.2484031,ATRS
1:59:43 AM,1,1,0.8,0,2,0,1,0,0,0,1,0.8760589,0.004935456,-0.04691065,-0.2707009,0.3067591,0.1269721,-0.8453818,-1.564557,-2.043021,1.74366,-1.275384,-0.3876918,0.285452,0.3307019,-0.7470576,-2.700335,-2.250382,0.6843208,-1.184254,0.05036028,-0.01480694,0.05175781,-0.0154663,0.2443617,ATRS
1:59:43 AM,1,1,0.8,0,2,0,1,0,0,0,1,0.8517383,0.000509929,-0.007695328,-0.3056767,0.3010338,0.1098418,-0.6305631,-1.563797,-2.050483,1.672779,-1.199939,-0.3581026,0.2661993,0.1625781,-0.5833954,-2.690462,-2.551258,0.7868778,-1.6391,0.7024545,-0.4025493,0.08180991,-0.02063269,0.2796142,ATRS
1:59:44 AM,1,1,0.8,0,2,0,1,0,0,0,1,0.000538455,-1.01E-05,-0.004992954,0.001742339,0.003249607,8.37E-05,-0.3159797,-1.564367,-2.120209,1.567954,-1.030187,-0.3164565,0.01062897,0.008040294,-0.4384645,-1.962116,-3.412951,0.5644154,-2.157539,-0.01746649,-0.3299952,0.06527004,-0.02851749,0.2829834,ATRS
1:59:44 AM,1,1,0.8,0,2,0,1,0,0,0,1,0.005424614,-0.00010708,-0.04989366,0.01624249,0.0336411,0.000840853,-0.3139274,-1.564407,-2.139163,1.574347,-1.01763,-0.3161381,0.2372198,-0.003693549,-0.7260895,-1.231408,-3.460116,0.6048386,-2.374715,-0.2147007,0.04443547,0.06249118,-0.03030708,0.2722929,ATRS
1:59:45 AM,1,1,0.8,0,2,0,1,0,0,0,1,0,0,0,0,0,0,-0.3129027,-1.564427,-2.148568,1.577353,-1.011233,-0.3159793,0.1084576,-0.009223035,-0.2952039,-1.427249,-3.663778,0.5505562,-2.603487,-0.1624271,-0.01491795,0.04920216,-0.03196239,0.2832274,ATRS
1:59:45 AM,1,1,0.8,0,2,0,1,0,0,0,1,-0.000659999,1.33E-05,0.006046555,-0.00189913,-0.004146208,-0.000102202,-0.3131163,-1.564423,-2.146611,1.576736,-1.012573,-0.3160124,-0.1466895,0.1342678,-0.4189755,-2.378834,-5.811648,0.4920303,-7.714948,-3.31502,-1.636078,-0.2388056,0.1518279,-0.09638643,ATRS
1:59:46 AM,1,1,0.8,0,2,0,1,0,0,0,1,-0.004102783,7.91E-05,0.03787668,-0.01271647,-0.02515259,-0.000636619,-0.3148168,-1.564389,-2.130966,1.571636,-1.023115,-0.316276,-0.04294635,0.1764809,-0.06315358,-2.347025,-5.622067,-0.1488199,-5.7735,-1.680217,-2.354127,-0.1299689,0.1425531,-0.2433252,ATRS
1:59:46 AM,1,1,0.8,0,2,0,1,0,0,0,1,-0.000541969,1.01E-05,0.005026077,-0.001753319,-0.003271748,-8.42E-05,-0.3156136,-1.564374,-2.123598,1.569129,-1.027974,-0.3163997,-0.2623507,0.2102701,-0.1048883,-2.423918,-5.456912,-0.1665993,-5.77413,-1.848526,-2.27385,-0.121974,0.1603632,-0.2411859,ATRS
1:59:47 AM,1,1,0.8,0,2,0,1,0,0,0,1,-0.06412582,0.002071782,0.2201759,-0.004483579,-0.2140855,-0.01645803,-0.3185193,-1.564317,-2.113622,1.568212,-1.036976,-0.3169446,-0.1544945,0.08878205,0.127523,-1.811366,-5.795484,-0.4212323,-5.635744,-2.115286,-3.112174,-0.1002804,0.1865801,-0.2538487,ATRS
1:59:47 AM,1,1,0.8,0,2,0,1,0,0,0,1,0.02768082,0.006824207,-0.1316877,0.4119195,-0.2784753,0.01874306,-0.3305326,-1.560961,-2.108952,1.744736,-1.216879,-0.3137397,0.04269326,0.3693326,-0.695972,-1.016766,-4.796322,0.6499224,-4.851322,-1.056493,-4.910686,-0.09309071,0.2909851,-0.0589947,ATRS
1:59:48 AM,1,1,0.8,0,2,0,1,0,0,0,1,0.03388116,0.006620754,-0.07491216,0.3532493,-0.2768718,0.02538965,-0.3149218,-1.557618,-2.157171,1.931391,-1.354525,-0.3024537,0.3197344,0.3346148,-0.6047791,-0.8282999,-4.013767,0.6795676,-4.398052,-1.514797,-4.208634,-0.1011049,0.2904793,-0.03799554,ATRS
1:59:48 AM,1,1,0.8,0,2,0,1,0,0,0,1,0.03918769,0.006201218,-0.02645533,0.3030615,-0.2754895,0.03140942,-0.2965297,-1.554379,-2.182833,2.096924,-1.493741,-0.2881729,0.1935515,0.3776652,-0.3478637,-1.320796,-3.48246,0.7211269,-5.953651,-2.755319,-1.16554,-0.1458475,0.08915952,-0.04459973,ATRS
1:59:49 AM,1,1,0.8,0,2,0,1,0,0,0,1,0.06311876,0.007911089,0.03052863,0.3547565,-0.3842981,0.05343843,-0.272738,-1.551079,-2.182209,2.250711,-1.647656,-0.2684642,0.3773956,0.3567259,-0.06957272,-0.9854165,-3.203297,0.9170398,-6.071518,-1.522561,-1.5199,-0.09881495,0.1515148,-0.06503208,ATRS
